----------------------------------------------------------------------------------
N [bit], Size [mm], Size [px], Dist [mm], Angle [rad], Angle [deg], Alpha [px/bit]
      5,      50.0,     85.25,    203.22,     1.52377,      87.306,         12.179
      5,      50.0,     82.94,    206.46,     1.38769,      79.509,         11.849
      5,      50.0,     84.92,    202.18,     1.47471,      84.495,         12.131
      5,      50.0,     84.96,    203.38,     1.58270,      90.682,         12.137
      5,      50.0,     85.78,    200.84,     1.57080,      90.000,         12.254
      5,      50.0,     85.18,    202.37,     1.68791,      96.710,         12.168
      5,      50.0,     87.95,    196.47,     1.65296,      94.708,         12.565
      5,      50.0,     84.34,    203.91,     1.78688,     102.381,         12.048
      5,      50.0,     89.67,    193.19,     1.73404,      99.353,         12.811
      5,      50.0,     84.26,    203.66,     1.87016,     107.153,         12.037
      5,      50.0,     91.23,    190.41,     1.80189,     103.241,         13.032
      5,      50.0,     84.31,    202.90,     1.92675,     110.395,         12.045
      5,      50.0,     92.27,    188.65,     1.89255,     108.435,         13.182
      5,      50.0,     84.76,    201.36,     2.01372,     115.378,         12.109
      5,      50.0,     93.88,    185.96,     1.95958,     112.276,         13.411
      5,      50.0,     84.45,    201.51,     2.07675,     118.989,         12.064
      5,      50.0,     94.63,    184.90,     2.04439,     117.135,         13.519
      5,      50.0,     84.47,    201.02,     2.14870,     123.111,         12.067
      5,      50.0,     95.23,    184.30,     2.10364,     120.530,         13.605
      5,      50.0,     84.59,    200.25,     2.23810,     128.234,         12.084
      5,      50.0,     96.63,    182.07,     2.17703,     124.735,         13.804
      5,      50.0,     84.84,    199.37,     2.29644,     131.576,         12.120
      5,      50.0,     85.19,    198.25,     2.35619,     135.000,         12.170
      5,      50.0,     97.08,    181.53,     2.24725,     128.758,         13.868
      5,      50.0,     98.04,    180.19,     2.31007,     132.358,         14.006
      5,      50.0,     85.65,    197.02,     2.42276,     138.814,         12.235
      5,      50.0,     86.90,    194.10,     2.50035,     143.260,         12.415
      5,      50.0,     98.75,    179.36,     2.37134,     135.868,         14.107
      5,      50.0,     86.10,    195.96,     2.55359,     146.310,         12.301
      5,      50.0,    100.56,    176.74,     2.43871,     139.728,         14.366
      5,      50.0,     94.06,    187.67,     2.45156,     140.464,         13.437
      5,      50.0,     86.83,    194.48,     2.57574,     147.579,         12.404
      5,      50.0,    100.58,    177.19,     2.48524,     142.394,         14.368
      5,      50.0,     94.81,    186.17,     2.50704,     143.643,         13.544
      5,      50.0,     86.71,    194.90,     2.58299,     147.995,         12.388
      5,      50.0,    101.31,    176.38,     2.52134,     144.462,         14.473
      5,      50.0,     95.08,    185.33,     2.53000,     144.958,         13.584
      5,      50.0,     87.52,    193.14,     2.56670,     147.061,         12.503
      5,      50.0,    101.56,    176.28,     2.49809,     143.130,         14.509
      5,      50.0,     95.87,    183.66,     2.54200,     145.646,         13.696
      5,      50.0,     88.03,    191.91,     2.53751,     145.389,         12.576
      5,      50.0,    101.35,    176.82,     2.47682,     141.911,         14.478
      5,      50.0,     94.77,    185.80,     2.50023,     143.253,         13.538
      5,      50.0,    101.67,    176.42,     2.40162,     137.603,         14.525
      5,      50.0,     94.20,    186.91,     2.47045,     141.546,         13.458
      5,      50.0,     88.39,    191.00,     2.50757,     143.673,         12.627
      5,      50.0,    102.58,    174.70,     2.34149,     134.158,         14.654
      5,      50.0,     88.59,    190.42,     2.43168,     139.325,         12.656
      5,      50.0,    103.82,    172.60,     2.23909,     128.290,         14.832
      5,      50.0,     88.62,    190.34,     2.39008,     136.942,         12.661
      5,      50.0,    104.36,    171.23,     2.17308,     124.509,         14.908
      5,      50.0,     88.38,    191.02,     2.32112,     132.991,         12.626
      5,      50.0,    101.78,    174.78,     2.08203,     119.291,         14.540
      5,      50.0,     88.34,    191.51,     2.23400,     127.999,         12.620
      5,      50.0,     89.41,    189.78,     2.16224,     123.887,         12.773
      5,      50.0,     99.94,    176.77,     2.02464,     116.003,         14.277
      5,      50.0,     97.95,    179.18,     1.94922,     111.682,         13.993
      5,      50.0,     88.46,    192.69,     2.11935,     121.430,         12.637
      5,      50.0,     88.70,    193.14,     2.05032,     117.475,         12.672
      5,      50.0,     96.65,    180.37,     1.86007,     106.574,         13.806
      5,      50.0,     89.35,    192.81,     1.96466,     112.567,         12.764
      5,      50.0,     96.65,    179.37,     1.77256,     101.560,         13.806
      5,      50.0,     89.32,    194.36,     1.89629,     108.650,         12.759
      5,      50.0,     97.05,    177.62,     1.72512,      98.842,         13.864
      5,      50.0,     97.15,    176.44,     1.66831,      95.587,         13.878
      5,      50.0,     89.82,    194.81,     1.82447,     104.535,         12.831
      5,      50.0,     98.08,    173.85,     1.56027,      89.397,         14.012
      5,      50.0,     90.14,    195.82,     1.74194,      99.806,         12.877
      5,      50.0,     97.71,    173.78,     1.47534,      84.531,         13.958
      5,      50.0,     89.18,    199.66,     1.66575,      95.440,         12.739
      5,      50.0,     96.52,    175.44,     1.41978,      81.348,         13.789
      5,      50.0,     93.82,    180.10,     1.36047,      77.949,         13.404
      5,      50.0,     92.18,    183.13,     1.28790,      73.791,         13.168
      5,      50.0,     90.71,    185.98,     1.23466,      70.741,         12.958
      5,      50.0,     89.76,    187.93,     1.14794,      65.772,         12.823
      5,      50.0,     89.02,    189.56,     1.10210,      63.146,         12.717
      5,      50.0,     88.76,    190.19,     1.01463,      58.134,         12.681
      5,      50.0,     88.54,    190.81,     0.95450,      54.689,         12.649
      5,      50.0,     87.68,    192.87,     0.88903,      50.937,         12.526
      5,      50.0,     99.35,    173.94,     0.82297,      47.153,         14.192
      5,      50.0,     87.08,    194.41,     0.82475,      47.255,         12.440
      5,      50.0,     87.58,    194.01,     0.73359,      42.032,         12.512
      5,      50.0,     98.62,    175.54,     0.59062,      33.840,         14.089
      5,      50.0,     88.46,    193.30,     0.60817,      34.846,         12.637
      5,      50.0,     88.63,    194.36,     0.46365,      26.565,         12.662
      5,      50.0,     96.94,    177.92,     0.45943,      26.323,         13.849
      5,      50.0,     87.48,    197.65,     0.38651,      22.145,         12.497
      5,      50.0,     95.28,    180.71,     0.35766,      20.493,         13.611
      5,      50.0,     87.30,    199.13,     0.31499,      18.048,         12.471
      5,      50.0,     95.61,    179.56,     0.29146,      16.699,         13.659
      5,      50.0,     94.63,    181.06,     0.24036,      13.772,         13.518
      5,      50.0,     86.81,    201.25,     0.22680,      12.995,         12.401
      5,      50.0,     94.06,    181.78,     0.17467,      10.008,         13.437
      5,      50.0,     87.02,    201.53,     0.15991,       9.162,         12.432
      5,      50.0,     93.29,    183.02,     0.08716,       4.994,         13.327
      5,      50.0,     88.90,    198.23,     0.09445,       5.412,         12.700
      5,      50.0,     92.59,    184.01,     0.00980,       0.562,         13.228
      5,      50.0,     89.68,    197.50,     0.06242,       3.576,         12.811
      5,      50.0,     92.83,    183.25,    -0.02000,      -1.146,         13.261
      5,      50.0,     91.06,    195.35,     0.02062,       1.181,         13.009
      5,      50.0,     93.44,    181.72,    -0.05046,      -2.891,         13.349
      5,      50.0,     92.96,    182.49,    -0.10169,      -5.826,         13.279
      5,      50.0,    106.76,    160.08,    -0.06721,      -3.851,         15.252
      5,      50.0,    106.85,    160.25,    -0.13509,      -7.740,         15.265
      5,      50.0,    106.22,    161.64,    -0.21043,     -12.057,         15.174
      5,      50.0,    106.20,    161.94,    -0.24959,     -14.300,         15.171
      5,      50.0,    104.28,    165.39,    -0.30061,     -17.223,         14.898
      5,      50.0,    103.12,    167.57,    -0.34629,     -19.841,         14.731
      5,      50.0,    101.43,    170.69,    -0.37499,     -21.485,         14.490
      5,      50.0,    100.71,    172.26,    -0.39170,     -22.443,         14.387
      5,      50.0,    100.91,    172.39,    -0.38417,     -22.011,         14.415
      5,      50.0,    101.64,    171.77,    -0.35877,     -20.556,         14.520
      5,      50.0,    103.82,    168.65,    -0.35115,     -20.120,         14.832
      5,      50.0,     96.03,    184.43,    -0.26791,     -15.350,         13.719
      5,      50.0,    103.17,    170.13,    -0.29146,     -16.699,         14.738
      5,      50.0,     97.67,    180.72,    -0.23591,     -13.517,         13.953
      5,      50.0,    102.71,    171.29,    -0.19179,     -10.989,         14.673
      5,      50.0,     98.71,    178.09,    -0.17902,     -10.257,         14.101
      5,      50.0,     94.05,    183.61,    -0.06594,      -3.778,         13.436
      5,      50.0,     89.79,    202.75,     0.17985,      10.305,         12.828
      5,      50.0,     91.35,    200.98,     0.24977,      14.311,         13.051
      5,      50.0,     93.65,    197.78,     0.31263,      17.913,         13.378
      5,      50.0,     94.93,    185.78,     0.94709,      54.265,         13.562
      5,      50.0,     97.42,    182.11,     0.98548,      56.464,         13.917
      5,      50.0,     99.05,    180.42,     1.03859,      59.507,         14.149
      5,      50.0,    103.18,    171.95,     1.14968,      65.872,         14.740
      5,      50.0,    106.88,    163.46,     1.08715,      62.289,         15.269
      5,      50.0,    102.98,    167.59,     1.01611,      58.219,         14.712
      5,      50.0,    101.20,    168.97,     0.92358,      52.918,         14.457
      5,      50.0,    103.65,    168.82,     1.03207,      59.133,         14.807
      5,      50.0,     97.10,    174.93,     0.87971,      50.404,         13.872
      5,      50.0,    101.20,    173.84,     0.98558,      56.470,         14.458
      5,      50.0,     93.79,    180.23,     0.77841,      44.599,         13.398
      5,      50.0,     97.17,    182.12,     1.00793,      57.750,         13.881
      5,      50.0,     91.05,    185.30,     0.68712,      39.369,         13.007
      5,      50.0,    101.57,    176.27,     0.69582,      39.867,         14.510
      5,      50.0,     88.16,    191.49,     0.62502,      35.811,         12.595
      5,      50.0,     96.05,    184.09,     0.58052,      33.261,         13.721
      5,      50.0,     86.15,    196.53,     0.54756,      31.373,         12.307
