D:\all my files\documents\uvm\5_masters\hive\github_directory\HIVE\vision\find_alpha_routine.py,,,,,,
N [bit], Size [mm], Size [px], Dist [mm], Angle [rad], Angle [deg], Alpha [px/bit]
5,50,17,992.34,1.08084,61.928,3.4
5,50,16.67,1012.02,1.13417,64.983,3.334
5,50,16.16,1044.17,1.19029,68.199,3.231
5,50,16.49,1023.08,1.13417,64.983,3.298
5,50,16.45,1025.16,1.24905,71.565,3.291
5,50,17.08,987.37,1.26791,72.646,3.417
5,50,15.84,1065.03,1.24905,71.565,3.168
5,50,15.71,1073.74,1.3734,78.69,3.142
5,50,16.87,999.62,1.39612,79.992,3.375
5,50,16.69,1010.67,1.28474,73.611,3.338
5,50,16.77,1005.79,1.39612,79.992,3.354
5,50,16.2,1041.12,1.44644,82.875,3.24
5,50,16.7,1010.31,1.45369,83.29,3.339
5,50,16.77,1005.81,1.39612,79.992,3.354
5,50,15.79,1068.41,1.3734,78.69,3.158
5,50,16.63,1014.43,1.26791,72.646,3.326
5,50,16.33,1032.85,1.08084,61.928,3.266
5,50,17.16,983.24,1.03038,59.036,3.431
5,50,16.17,1043.4,0.9151,52.431,3.233
5,50,16.4,1028.49,0.9151,52.431,3.28
5,50,16.67,1011.99,0.87606,50.194,3.334
5,50,16.66,1012.4,0.7854,45,3.332
5,50,15.96,1056.87,0.51915,29.745,3.192
5,50,15.58,1082.45,0.60554,34.695,3.117
5,50,16.33,1032.8,0.46365,26.565,3.266
5,50,16.49,1023.04,0.38051,21.801,3.298
5,50,16.49,1023.04,0.43663,25.017,3.298
5,50,15.99,1055.2,0.32175,18.435,3.197
5,50,16.46,1024.94,0.30288,17.354,3.291
5,50,16.15,1044.61,0.32175,18.435,3.23
5,50,16.51,1021.87,0.23109,13.241,3.302
5,50,16.28,1036.26,0.18535,10.62,3.256
5,50,16.02,1053.25,0.06242,3.576,3.203
5,50,15.66,1077.63,0.32175,18.435,3.132
5,50,16.16,1044.48,0.40489,23.199,3.232
5,50,16.37,1031.38,0.40489,23.199,3.274
5,50,16.45,1026.64,0.41241,23.629,3.29
5,50,16.33,1033.94,0.43663,25.017,3.266
5,50,15.37,1098.83,0.52807,30.256,3.074
5,50,15.96,1058.78,0.87606,50.194,3.191
5,50,15.63,1080.66,0.83298,47.726,3.127
5,50,16.34,1033.77,0.82885,47.49,3.268
5,50,16.45,1026.27,0.9151,52.431,3.291
5,50,16.23,1039.93,0.96525,55.305,3.245
5,50,15.65,1077.67,1.10715,63.435,3.13
5,50,16.03,1052.16,1.21203,69.444,3.206
5,50,16.23,1038.99,1.13417,64.983,3.247
5,50,16.15,1044.33,1.24905,71.565,3.23
5,50,16.8,1003.9,1.26791,72.646,3.361
5,50,15.9,1061.07,1.31019,75.069,3.18
5,50,15.71,1073.99,1.3734,78.69,3.142
5,50,15.79,1068.48,1.38545,79.38,3.158
5,50,15.73,1072.5,1.31019,75.069,3.146
5,50,15.84,1065.03,1.31019,75.069,3.168
5,50,16.29,1035.67,1.26791,72.646,3.257
5,50,16.35,1031.41,1.13417,64.983,3.271
5,50,16.55,1019.03,1.13417,64.983,3.311
5,50,16.56,1018.45,1.08084,61.928,3.312
5,50,14.72,1146.24,0.942,53.973,2.943
5,50,15.64,1078.79,0.9273,53.13,3.127
5,50,15.67,1076.28,0.6557,37.569,3.135
5,50,15.41,1095.08,0.60554,34.695,3.081
5,50,16.13,1045.7,0.49394,28.301,3.227
5,50,14.77,1141.72,0.43241,24.775,2.955
5,50,15.51,1087.51,0.34302,19.654,3.102
5,50,15.98,1055.33,0.38051,21.801,3.197
5,50,16.14,1045.42,0.30288,17.354,3.227
5,50,16.15,1044.64,0.2606,14.931,3.23
5,50,14.56,1158.49,0.2783,15.945,2.912
5,50,15.69,1074.95,0.38051,21.801,3.139
5,50,15.78,1069.07,0.49394,28.301,3.156
5,50,15.41,1095.85,0.6435,36.87,3.081
5,50,15.71,1074.88,0.6557,37.569,3.142
5,50,16.27,1037.99,0.7854,45,3.254
5,50,16.01,1054.43,0.87606,50.194,3.202
5,50,16.11,1047.98,0.9273,53.13,3.222
5,50,15.96,1057.73,1.01914,58.393,3.192
5,50,15.62,1080.84,1.05165,60.255,3.123
5,50,16.04,1052.22,0.99946,57.265,3.208
5,50,15.77,1069.84,1.13417,64.983,3.154
5,50,15.98,1055.63,1.24905,71.565,3.197
5,50,15.5,1088.41,1.24905,71.565,3.101
5,50,16.15,1044.62,1.32582,75.964,3.23
5,50,15.9,1061.3,1.3734,78.69,3.18
5,50,16.12,1046.65,1.3734,78.69,3.224
5,50,15.99,1054.7,1.38545,79.38,3.199
5,50,15.41,1095.25,1.31019,75.069,3.082
5,50,15.19,1111.25,1.2925,74.055,3.038
5,50,15.81,1067.49,1.24905,71.565,3.162
5,50,15.57,1084.09,1.1659,66.801,3.114
5,50,16,1055.09,1.10715,63.435,3.199
5,50,15.61,1081.01,0.98279,56.31,3.123
5,50,15.71,1074.5,0.9151,52.431,3.142
5,50,15.6,1082.32,0.87606,50.194,3.119
5,50,15.61,1081.38,0.7854,45,3.123
5,50,14.26,1184.32,0.6288,36.027,2.851
5,50,14.24,1185.46,0.588,33.69,2.849
5,50,15.79,1069.22,0.55165,31.608,3.158
5,50,15.9,1062.05,0.46365,26.565,3.18
5,50,15.23,1108.38,0.40489,23.199,3.046
5,50,15.37,1097.95,0.34302,19.654,3.074
5,50,14.88,1133.95,0.2606,14.931,2.976
5,50,14.56,1158.81,0.2783,15.945,2.912
5,50,15.52,1087.16,0.38051,21.801,3.103
5,50,15.57,1083.59,0.40489,23.199,3.114
5,50,14.67,1149.94,0.52807,30.256,2.934
5,50,15.56,1085.53,0.7854,45,3.111
5,50,15.28,1105.22,0.9151,52.431,3.055
5,50,15.07,1119.97,0.9273,53.13,3.014
5,50,15.45,1091.97,1.10715,63.435,3.09
5,50,14.87,1134.15,1.13839,65.225,2.975
5,50,15.5,1088.02,1.31019,75.069,3.101
5,50,14.88,1133.81,1.2925,74.055,2.976
5,50,15.65,1078.63,1.45369,83.29,3.129
5,50,15.45,1091.83,1.10715,63.435,3.09
5,50,15.15,1113.53,0.96525,55.305,3.03
5,50,15.07,1119.16,0.9273,53.13,3.014
5,50,14.89,1132.79,0.52807,30.256,2.978
5,50,15.44,1092.51,0.40489,23.199,3.088
5,50,15.81,1067.2,0.32175,18.435,3.162
5,50,15.36,1098.51,0.24498,14.036,3.072
5,50,15.23,1108.04,0.2606,14.931,3.045
5,50,15.03,1122.59,0.34302,19.654,3.005
5,50,15.52,1087.16,0.38051,21.801,3.103
5,50,15.11,1116.58,0.46365,26.565,3.022
5,50,15.13,1114.72,0.60554,34.695,3.027
5,50,14.36,1174.77,0.6435,36.87,2.872
5,50,14.61,1154.96,0.6435,36.87,2.921
5,50,15.58,1082.71,0.73782,42.274,3.116
5,50,15.28,1104.23,0.87606,50.194,3.055
5,50,15.62,1080.15,1.05165,60.255,3.123
5,50,15.33,1100.65,1.07685,61.699,3.065
5,50,15.33,1100.65,1.07685,61.699,3.065
5,50,15.23,1107.43,1.1659,66.801,3.046
5,50,15.03,1122.11,1.31019,75.069,3.007
5,50,14.82,1138.11,1.4289,81.87,2.965
5,50,15.13,1115.15,1.43824,82.405,3.027
5,50,15.81,1066.82,1.24905,71.565,3.162
5,50,14.1,1196.61,1.10715,63.435,2.82
5,50,15.36,1098.32,0.9273,53.13,3.072
5,50,15.24,1106.58,0.73782,42.274,3.049
5,50,15.06,1120.21,0.60554,34.695,3.012
5,50,14.67,1149.7,0.49394,28.301,2.934
5,50,15.12,1115.83,0.43241,24.775,3.023
5,50,15.23,1107.55,0.40489,23.199,3.046
5,50,15.05,1120.98,0.40489,23.199,3.01
5,50,15.35,1099.15,0.2606,14.931,3.071
5,50,14.71,1146.96,0.2606,14.931,2.943
5,50,15.35,1099.01,0.2783,15.945,3.071
5,50,15.02,1123.04,0.13255,7.595,3.005
5,50,15.02,1123.29,-0.07131,-4.086,3.003
5,50,15.34,1102.33,0.51915,29.745,3.068
5,50,15.32,1103.43,0.96525,55.305,3.063
5,50,14.72,1148.01,0.9273,53.13,2.943
5,50,15.33,1101.47,1.1659,66.801,3.065
5,50,15.23,1107.82,1.1659,66.801,3.046
5,50,14.23,1185.32,1.4289,81.87,2.846
5,50,14.93,1130.09,1.4289,81.87,2.985
5,50,15.23,1107.47,1.1659,66.801,3.046
5,50,15.21,1109.12,1.07685,61.699,3.042
5,50,15.11,1116.22,1.07685,61.699,3.022
5,50,15.21,1108.99,1.01914,58.393,3.042
5,50,14.36,1174.52,0.9273,53.13,2.872
5,50,14.89,1132.81,0.73782,42.274,2.978
5,50,15.12,1115.76,0.6435,36.87,3.025
5,50,15.19,1110.44,0.34302,19.654,3.038
5,50,15.35,1098.53,0.2783,15.945,3.071
5,50,14.76,1142.91,0.21109,12.095,2.952
5,50,14.19,1189.36,0.88507,50.711,2.837
5,50,14.97,1126.76,0.83298,47.726,2.995
5,50,15.06,1120.29,0.98279,56.31,3.012
5,50,14.59,1156.49,0.98279,56.31,2.917
5,50,14.87,1134.02,1.07685,61.699,2.975
5,50,14.87,1134.02,1.10715,63.435,2.975
5,50,14.93,1130,1.10715,63.435,2.986
5,50,15.52,1087.14,1.19029,68.199,3.103
5,50,15.26,1105.53,1.5708,90,3.052
5,50,14.52,1162.05,1.5708,90,2.903
5,50,15.19,1110.49,1.22777,70.346,3.039
5,50,15.05,1121.37,1.1659,66.801,3.01
5,50,14.87,1134.29,1.10715,63.435,2.975
5,50,14.98,1126.64,0.98279,56.31,2.995
5,50,13.96,1208.99,0.6288,36.027,2.792
5,50,14.56,1158.95,0.46365,26.565,2.912
5,50,14,1205.4,0.43241,24.775,2.799
5,50,15.23,1107.85,0.2606,14.931,3.045
5,50,14.72,1145.8,0.13255,7.595,2.944
5,50,14.44,1168.77,1.3734,78.69,2.888
5,50,15.3,1103.17,1.3734,78.69,3.059
5,50,14.86,1135.6,1.43824,82.405,2.972
5,50,15.03,1122.63,1.50423,86.186,3.007
5,50,14.76,1143.34,1.5708,90,2.952
5,50,14.74,1147.45,1.3597,77.905,2.948
5,50,14.57,1162.06,1.2925,74.055,2.915
5,50,13.9,1217.48,1.04272,59.744,2.78
5,50,13.66,1235.48,0.39479,22.62,2.732
5,50,14.87,1134.9,0.34302,19.654,2.973
5,50,14.56,1158.67,0.2783,15.945,2.912
5,50,14.24,1185.98,0.52807,30.256,2.849
5,50,14.26,1182.95,1.20362,68.963,2.852
5,50,14.4,1171.62,1.22777,70.346,2.879
5,50,14.24,1184.62,1.2925,74.055,2.848
5,50,15.04,1121.39,1.31019,75.069,3.008
5,50,14.13,1193.48,1.3597,77.905,2.827
5,50,14.72,1145.85,1.4289,81.87,2.944
5,50,14.14,1192.99,1.4289,81.87,2.828
5,50,14.81,1139.65,1.49949,85.914,2.962
5,50,13.87,1216.48,1.13839,65.225,2.773
5,50,14.76,1142.56,1.07685,61.699,2.953
5,50,15,1124.77,0.9273,53.13,3
5,50,13.8,1222.88,0.73282,41.987,2.759
5,50,14.36,1174.71,0.588,33.69,2.872
5,50,14.36,1174.71,0.6435,36.87,2.872
5,50,14.24,1184.42,0.588,33.69,2.849
5,50,13.67,1234.35,0.46365,26.565,2.733
5,50,14.74,1144.08,0.40489,23.199,2.949
5,50,14.57,1157.68,0.2606,14.931,2.914
5,50,15.19,1110.5,0.34302,19.654,3.038
5,50,15.04,1121.49,0.2606,14.931,3.008
5,50,14.92,1130.31,0.1974,11.31,2.985
5,50,15.02,1124.39,0,0,3.003
5,50,14.52,1163.18,0,0,2.904
5,50,14.76,1144.39,0,0,2.952
5,50,14.26,1184.65,0,0,2.852
5,50,14.52,1163.22,0.07131,4.086,2.903
5,50,14.56,1158.49,0.2783,15.945,2.912
5,50,14.55,1159.18,0.2985,17.103,2.91
5,50,14.87,1134.66,0.34302,19.654,2.973
5,50,14.26,1182.89,0.36717,21.038,2.852
5,50,15.01,1123.49,0.55165,31.608,3.003
5,50,13.87,1216.4,0.43241,24.775,2.773
5,50,14.67,1149.7,0.49394,28.301,2.934
5,50,14.93,1129.88,0.49394,28.301,2.986
5,50,15.13,1114.71,0.55165,31.608,3.026
5,50,14.36,1174.54,0.6435,36.87,2.872
5,50,14.31,1178.9,0.6288,36.027,2.862
5,50,14.89,1132.81,0.73782,42.274,2.978
5,50,14.52,1161.69,0.73782,42.274,2.904
5,50,15.23,1107.82,0.83298,47.726,3.045
5,50,15.29,1103.05,0.9151,52.431,3.059
5,50,14.93,1129.59,0.9273,53.13,2.987
5,50,13.67,1234.3,1.00407,57.529,2.733
5,50,14.16,1191.07,1.07685,61.699,2.832
5,50,15.01,1123.43,1.07685,61.699,3.003
5,50,14.33,1177.22,1.04272,59.744,2.866
5,50,14.34,1176.2,1.22777,70.346,2.868
5,50,14.13,1194.03,1.344,77.005,2.827
5,50,14.32,1178.62,1.3597,77.905,2.864
5,50,14.32,1178.52,1.3597,77.905,2.864
5,50,13.99,1205.66,1.07685,61.699,2.798
5,50,13.81,1221.44,1.00407,57.529,2.762
5,50,14.42,1169.66,0.98279,56.31,2.884
5,50,14.84,1136.4,0.55165,31.608,2.969
5,50,14.59,1156.63,0.34302,19.654,2.917
5,50,14.87,1134.97,0.34302,19.654,2.973
5,50,14.24,1185.04,0.2985,17.103,2.848
5,50,14.76,1143.39,0.21109,12.095,2.952
5,50,14.76,1142.52,0.49394,28.301,2.953
5,50,14.5,1163.46,0.55165,31.608,2.9
5,50,14.44,1168.5,0.55165,31.608,2.888
5,50,14.66,1151.3,0.68573,39.289,2.931
5,50,14.57,1157.99,0.73782,42.274,2.915
5,50,13.56,1244.71,0.942,53.973,2.711
5,50,14.5,1163.6,1.04272,59.744,2.9
5,50,14.16,1191.41,1.07685,61.699,2.832
5,50,14.43,1168.87,1.13839,65.225,2.887
5,50,14.54,1160.07,1.1659,66.801,2.909
5,50,14.99,1125.39,1.1659,66.801,2.998
5,50,14.12,1194.48,1.13839,65.225,2.825
5,50,14.72,1145.76,1.22777,70.346,2.945
5,50,13.92,1211.53,1.2723,72.897,2.785
5,50,14.24,1184.62,1.20362,68.963,2.848
5,50,14.74,1144.31,1.2925,74.055,2.948
5,50,14.62,1153.5,1.3734,78.69,2.925
5,50,13.54,1245.92,1.344,77.005,2.708
5,50,14.81,1139.17,1.3597,77.905,2.961
5,50,14.73,1145.55,1.43824,82.405,2.945
5,50,14.93,1130.17,1.43824,82.405,2.985
5,50,15.08,1118.41,1.43824,82.405,3.017
5,50,14.59,1156.63,1.50423,86.186,2.917
5,50,14.23,1185.71,1.4289,81.87,2.846
5,50,13.67,1235.54,1.17601,67.38,2.733
5,50,15.22,1109.26,1.07685,61.699,3.044
5,50,14.76,1143.42,1.07685,61.699,2.953
5,50,14.26,1183.78,0.942,53.973,2.851
5,50,14.61,1155.34,0.88507,50.711,2.921
5,50,14.57,1157.99,0.83298,47.726,2.915
5,50,14.87,1135.15,0.83298,47.726,2.973
5,50,14.21,1187.34,0.88507,50.711,2.843
5,50,14.89,1133.23,0.87606,50.194,2.978
5,50,14.87,1135.37,0.83298,47.726,2.973
5,50,14.88,1134.21,0.7854,45,2.977
5,50,14.89,1133.7,0.83298,47.726,2.978
5,50,15.23,1108.56,0.7854,45,3.045
5,50,14.87,1135.5,0.83298,47.726,2.973
5,50,14.88,1134.47,0.7854,45,2.976
5,50,14.52,1162.65,0.83798,48.013,2.904
5,50,14.87,1135.5,0.73782,42.274,2.973
5,50,14.21,1187.7,0.68573,39.289,2.843
5,50,14.91,1132.24,0.73782,42.274,2.981
5,50,14.57,1158.34,0.68573,39.289,2.915
5,50,14.93,1130.28,0.6435,36.87,2.987
5,50,14.92,1131.41,0.68573,39.289,2.983
5,50,14.92,1131.41,0.68573,39.289,2.983
5,50,14.61,1155.34,0.6435,36.87,2.921
5,50,14.26,1183.57,0.6435,36.87,2.851
5,50,14.61,1155.24,0.6435,36.87,2.921
5,50,15.28,1104.54,0.69474,39.806,3.055
5,50,14.96,1128.06,0.6435,36.87,2.992
5,50,14.42,1170.09,0.588,33.69,2.884
5,50,14.78,1141.98,0.588,33.69,2.955
5,50,14.43,1169.26,0.55165,31.608,2.886
5,50,14.59,1156.86,0.49394,28.301,2.917
5,50,15.13,1115.19,0.6435,36.87,3.026
5,50,14.58,1157.55,0.52807,30.256,2.916
5,50,14.84,1136.9,0.588,33.69,2.969
5,50,14.59,1156.95,0.588,33.69,2.917
5,50,14.67,1150.2,0.49394,28.301,2.934
5,50,14.76,1142.94,0.49394,28.301,2.953
5,50,14.67,1150.2,0.55165,31.608,2.934
5,50,15.02,1123.64,0.52807,30.256,3.004
5,50,15.37,1098.23,0.55165,31.608,3.073
5,50,15.01,1124.03,0.49394,28.301,3.003
5,50,15.11,1116.92,0.49394,28.301,3.022
5,50,15.11,1116.92,0.49394,28.301,3.022
5,50,15.35,1099.14,0.49394,28.301,3.071
5,50,15.11,1116.92,0.49394,28.301,3.022
5,50,15.11,1116.92,0.49394,28.301,3.022
5,50,14.99,1125.86,0.49394,28.301,2.998
5,50,14.77,1142.39,0.43241,24.775,2.955
5,50,15.33,1101.35,0.46365,26.565,3.065
5,50,14.99,1125.86,0.46365,26.565,2.998
5,50,14.45,1168.42,0.43241,24.775,2.89
5,50,14.99,1126.12,0.46365,26.565,2.998
5,50,14.79,1141.73,0.34302,19.654,2.958
5,50,14.77,1142.96,0.43241,24.775,2.955
5,50,14.99,1126.58,0.43241,24.775,2.998
5,50,15.23,1108.83,0.40489,23.199,3.046
5,50,15.12,1117.04,0.43241,24.775,3.023
5,50,14.26,1184.19,0.36717,21.038,2.852
5,50,14.77,1142.8,0.43241,24.775,2.955
5,50,14.4,1172.76,0.34302,19.654,2.879
5,50,14.59,1157.59,0.40489,23.199,2.917
5,50,15.19,1111.14,0.32175,18.435,3.039
5,50,15.21,1109.83,0.2606,14.931,3.042
5,50,15.19,1110.88,0.34302,19.654,3.039
5,50,14.56,1159.51,0.36717,21.038,2.911
5,50,14.89,1133.32,0.32175,18.435,2.978
5,50,14.88,1134.09,0.2783,15.945,2.976
5,50,14.13,1193.65,0.2268,12.995,2.827
5,50,14.56,1158.67,0.2783,15.945,2.912
5,50,15.19,1110.89,0.2783,15.945,3.037
5,50,14.44,1168.23,0.1974,11.31,2.888
5,50,14.64,1152.21,0.1419,8.13,2.928
5,50,15.19,1110.36,0.34302,19.654,3.039
5,50,14.88,1133.55,0.32175,18.435,2.977
5,50,15.05,1120.93,0.34302,19.654,3.01
5,50,15.69,1075.13,0.40489,23.199,3.139
5,50,15.05,1121,0.34302,19.654,3.01
5,50,15.13,1115.52,0.38051,21.801,3.025
5,50,15.65,1077.95,0.46365,26.565,3.13
5,50,15.32,1101.2,0.49394,28.301,3.064
5,50,15.34,1099.79,0.55165,31.608,3.068
5,50,14.89,1132.95,0.51915,29.745,2.978
5,50,15.55,1085.08,0.46365,26.565,3.11
5,50,15.11,1116.53,0.55165,31.608,3.022
5,50,15.21,1109.41,0.49394,28.301,3.042
5,50,15.11,1116.76,0.52807,30.256,3.022
5,50,14.67,1150.02,0.52807,30.256,2.934
5,50,14.76,1142.76,0.49394,28.301,2.953
5,50,14.76,1142.76,0.49394,28.301,2.953
5,50,15.11,1116.53,0.49394,28.301,3.022
5,50,15.01,1123.67,0.49394,28.301,3.003
5,50,15.19,1110.73,0.588,33.69,3.038
5,50,14.93,1130.19,0.588,33.69,2.986
5,50,14.84,1136.72,0.55165,31.608,2.969
5,50,15.19,1110.73,0.60554,34.695,3.038
5,50,14.77,1141.91,0.588,33.69,2.955
5,50,15,1124.77,0.6435,36.87,3
5,50,15.41,1095.15,0.6435,36.87,3.081
5,50,15.76,1070.8,0.6435,36.87,3.151
5,50,15.36,1098.55,0.6435,36.87,3.072
5,50,15,1124.77,0.6435,36.87,3
5,50,15.32,1101.48,0.60554,34.695,3.063
5,50,15.06,1120.34,0.6435,36.87,3.012
5,50,15.06,1120.34,0.6435,36.87,3.012
5,50,14.96,1127.84,0.6435,36.87,2.992
5,50,14.96,1127.84,0.6435,36.87,2.992
5,50,14.61,1155.08,0.68573,39.289,2.921
5,50,14.95,1128.73,0.7854,45,2.99
5,50,14.92,1130.51,0.6435,36.87,2.985
5,50,14.9,1132.14,0.69474,39.806,2.981
5,50,14.91,1131.9,0.73782,42.274,2.982
5,50,14.52,1162.06,0.7854,45,2.904
5,50,14.52,1161.98,0.83298,47.726,2.904
5,50,15.23,1107.98,0.83298,47.726,3.045
5,50,14.87,1134.83,0.83298,47.726,2.973
5,50,15.56,1083.87,0.83298,47.726,3.113
5,50,15.24,1106.7,0.83298,47.726,3.049
5,50,15.24,1106.7,0.83298,47.726,3.049
5,50,15.62,1080.02,0.87606,50.194,3.124
5,50,15.28,1104.39,0.87606,50.194,3.055
5,50,15.28,1104.39,0.87606,50.194,3.055
5,50,15,1124.77,0.9273,53.13,3
5,50,15.42,1094.18,0.98279,56.31,3.084
5,50,15.07,1119.46,0.96525,55.305,3.014
5,50,14.78,1141.89,0.9273,53.13,2.955
5,50,15.41,1095.39,0.9273,53.13,3.081
5,50,15.02,1124.74,1.01914,58.393,3.004
5,50,14.67,1151.52,1.07685,61.699,2.934
5,50,14.2,1190.53,1.10715,63.435,2.841
5,50,15.55,1087.82,1.05165,60.255,3.11
5,50,14.99,1128.23,1.1659,66.801,2.998
5,50,14.99,1128.23,1.1659,66.801,2.998
5,50,15.11,1119.52,1.1659,66.801,3.022
5,50,15.11,1119.52,1.13839,65.225,3.022
5,50,15.11,1119.52,1.1659,66.801,3.022
5,50,15.11,1119.52,1.1659,66.801,3.022
5,50,15.11,1119.52,1.1659,66.801,3.022
5,50,15.23,1110.47,1.1659,66.801,3.046
5,50,14.73,1148.2,1.22777,70.346,2.946
5,50,15.19,1112.99,1.1659,66.801,3.039
5,50,15.5,1091,1.22777,70.346,3.101
5,50,15.03,1125.42,1.22777,70.346,3.005
5,50,14.4,1174.58,1.2925,74.055,2.879
5,50,15.34,1102.47,1.22777,70.346,3.068
5,50,15.19,1113,1.22777,70.346,3.038
5,50,15.81,1069.08,1.24905,71.565,3.162
5,50,15.34,1102.03,1.22777,70.346,3.068
5,50,15.35,1100.8,1.19029,68.199,3.071
5,50,15.35,1100.8,1.19029,68.199,3.071
5,50,15.35,1100.75,1.1659,66.801,3.071
5,50,15.35,1100.75,1.1659,66.801,3.071
5,50,15.19,1112.33,1.22777,70.346,3.039
5,50,14.87,1136.85,1.22777,70.346,2.973
5,50,14.87,1136.85,1.22777,70.346,2.973
5,50,15.05,1122.9,1.20362,68.963,3.01
5,50,15.69,1076.91,1.19029,68.199,3.139
5,50,15.23,1109.57,1.1659,66.801,3.046
5,50,14.55,1161.73,1.04272,59.744,2.909
5,50,15.33,1102.58,1.10715,63.435,3.065
5,50,15.45,1093.58,1.05165,60.255,3.09
5,50,15.11,1118.18,1.07685,61.699,3.022
5,50,15.13,1116.76,1.05165,60.255,3.026
5,50,15.11,1117.99,1.01914,58.393,3.022
5,50,15.11,1117.99,1.10715,63.435,3.022
5,50,14.76,1144.25,1.07685,61.699,2.953
5,50,15.26,1106.62,1.01914,58.393,3.053
5,50,15.2,1111.1,0.98279,56.31,3.041
5,50,14.93,1131.15,1.01914,58.393,2.986
5,50,15.47,1091.46,0.96525,55.305,3.094
5,50,15.12,1116.52,0.9273,53.13,3.025
5,50,14.42,1170.89,0.98279,56.31,2.884
5,50,15.36,1099.4,0.96525,55.305,3.072
5,50,14.96,1128.63,0.9273,53.13,2.992
5,50,15.09,1119.03,0.942,53.973,3.017
5,50,14.62,1154.16,0.83798,48.013,2.925
5,50,14.89,1133.33,0.83298,47.726,2.978
5,50,14.89,1133.23,0.83298,47.726,2.978
5,50,15.22,1108.75,0.69474,39.806,3.044
5,50,15.24,1106.97,0.73782,42.274,3.049
5,50,14.89,1133.05,0.68573,39.289,2.978
5,50,15.26,1105.82,0.73782,42.274,3.052
5,50,15.36,1098.74,0.68573,39.289,3.071
5,50,15.31,1102.21,0.68573,39.289,3.061
5,50,15.07,1119.15,0.60554,34.695,3.015
5,50,15.36,1098.49,0.60554,34.695,3.072
5,50,15.38,1097.25,0.6557,37.569,3.075
5,50,15.06,1120.34,0.6435,36.87,3.012
5,50,15,1124.65,0.6435,36.87,3
5,50,15.47,1090.35,0.60554,34.695,3.094
5,50,15.12,1115.31,0.588,33.69,3.025
5,50,15.01,1123.67,0.49394,28.301,3.003
5,50,15.65,1077.95,0.46365,26.565,3.13
5,50,14.99,1125.33,0.43241,24.775,2.998
5,50,14.66,1150.77,0.40489,23.199,2.932
5,50,15.23,1107.67,0.40489,23.199,3.046
5,50,15.52,1087.35,0.32175,18.435,3.103
5,50,15.19,1110.42,0.32175,18.435,3.039
5,50,14.08,1198.34,0.36717,21.038,2.816
5,50,15.19,1110.55,0.32175,18.435,3.038
5,50,15.23,1107.92,0.2783,15.945,3.045
5,50,14.88,1133.95,0.2606,14.931,2.976
5,50,15.19,1110.94,0.32175,18.435,3.037
5,50,14.91,1131.42,0.34302,19.654,2.982
5,50,15.37,1097.61,0.40489,23.199,3.074
5,50,15.11,1116.77,0.43241,24.775,3.022
5,50,15.11,1116.77,0.40489,23.199,3.022
5,50,14.99,1125.55,0.49394,28.301,2.998
5,50,15.56,1084.1,0.43663,25.017,3.113
5,50,15.02,1123.64,0.55165,31.608,3.004
5,50,15.11,1116.81,0.55165,31.608,3.022
5,50,15.11,1117.04,0.51915,29.745,3.022
5,50,15.02,1123.69,0.51915,29.745,3.004
5,50,15.54,1086.28,0.55165,31.608,3.108
5,50,15.27,1105.1,0.588,33.69,3.055
5,50,15.26,1105.75,0.55165,31.608,3.053
5,50,14.93,1130.59,0.49394,28.301,2.986
5,50,14.93,1130.59,0.49394,28.301,2.986
5,50,14.77,1142.27,0.588,33.69,2.955
5,50,15.41,1095.6,0.6435,36.87,3.081
5,50,15.41,1095.6,0.6435,36.87,3.081
5,50,15.06,1120.87,0.588,33.69,3.012
5,50,14.72,1146.99,0.588,33.69,2.943
5,50,15.32,1102,0.60554,34.695,3.063
5,50,15.66,1077.89,0.6435,36.87,3.132
5,50,14.92,1131.16,0.68573,39.289,2.985
5,50,14.96,1128.63,0.68573,39.289,2.992
5,50,14.92,1131.16,0.6435,36.87,2.985
5,50,15.28,1105.1,0.69474,39.806,3.055
5,50,15.24,1107.53,0.73782,42.274,3.049
5,50,15.23,1108.69,0.69474,39.806,3.045
5,50,15.22,1109.31,0.7854,45,3.044
5,50,14.91,1132.64,0.83298,47.726,2.981
5,50,14.87,1135.78,0.73782,42.274,2.973
5,50,15.22,1109.45,0.7854,45,3.044
5,50,14.55,1160.85,0.88507,50.711,2.909
5,50,15.24,1107.82,0.87606,50.194,3.049
5,50,15.23,1108.99,0.87606,50.194,3.045
5,50,14.89,1134,0.87606,50.194,2.978
5,50,14.66,1152,0.9273,53.13,2.932
5,50,15.02,1124.08,0.98279,56.31,3.005
5,50,15.36,1099.71,0.9273,53.13,3.072
5,50,15.32,1102.54,0.87606,50.194,3.063
5,50,15.28,1105.39,0.87606,50.194,3.055
5,50,15,1125.79,0.9273,53.13,3
5,50,15,1125.79,0.9273,53.13,3
5,50,15,1125.79,0.9273,53.13,3
5,50,14.96,1128.93,0.87606,50.194,2.992
5,50,14.97,1127.7,0.83298,47.726,2.995
5,50,14.89,1134,0.88507,50.711,2.978
5,50,15.58,1083.56,0.82885,47.49,3.116
5,50,14.55,1160.54,0.69474,39.806,2.909
5,50,15.24,1107.4,0.73782,42.274,3.049
5,50,15.32,1102,0.60554,34.695,3.063
5,50,14.66,1151.43,0.588,33.69,2.932
5,50,15.06,1120.87,0.6435,36.87,3.012
5,50,14.5,1164.01,0.588,33.69,2.9
5,50,15.36,1098.9,0.60554,34.695,3.072
